INFO:root:{'type': 'video', 'url': 'https://www.youtube.com/watch?v=OJ__UCTw5fs', 'blogger_id': 56, 'views': '12342', 'likes': '446', 'dislikes': '11'}
INFO:root:{'description': 'from youtube parser', 'content_id': 778, 'blogger_id': 10, 'long': 'https://www.banggood.com/Tarot-TL300E16-7045-3-leaves-CW-CCW-propellers-p-1012636.html?utm_source=Youtube&utm_medium=cussku&utm_campaign=436908_1205053&utm_content=658&p=6Q0405436908201402OK', 'short': 'https://goo.gl/S57mZM', 'clicks': 2982}
INFO:root:{'description': 'from youtube parser', 'content_id': 778, 'blogger_id': 10, 'long': 'https://www.banggood.com/2-Pairs-Gemfan-Flash-7042-7_0x4_2-PC-2-blade-Propeller-5mm-Mounting-hole-for-RC-FPV-Racing-Drone-p-1246560.html?utm_source=Youtube&utm_medium=cussku&utm_campaign=436908_1205053&utm_content=658&p=6Q0405436908201402OK', 'short': 'https://goo.gl/g1RAau', 'clicks': 3767}
INFO:root:{'description': 'from youtube parser', 'content_id': 778, 'blogger_id': 10, 'long': 'https://www.banggood.com/Realacc-Pagoda-Antenna-6_5cm-65mm-5_8G-5dBi-Panel-Plate-Omni-directional-FPV-Short-Antenna-p-1174479.html?utm_source=Youtube&utm_medium=cussku&utm_campaign=436908_1205053&utm_content=658&p=6Q0405436908201402OK', 'short': 'https://goo.gl/Yx1HKW', 'clicks': 9706}
INFO:root:{'type': 'video', 'url': 'https://www.youtube.com/watch?v=TvdXNyWU00k', 'pickUrl': 'https://i.ytimg.com/vi/TvdXNyWU00k/hqdefault.jpg', 'blogger_id': 10, 'views': '31391', 'likes': '908', 'dislikes': '19'}
INFO:root:{'description': 'from youtube parser', 'content_id': 779, 'blogger_id': 10, 'long': 'https://www.banggood.com/ru/Minibigger-Racer-255mm-275mm-Carbon-Fiber-4mm-Arm-RC-Drone-FPV-Racing-Frame-Kit-with-Wrench-Tools-p-1241634.html?utm_source=Youtube&utm_medium=cussku&utm_campaign=436908_1241634&utm_content=658&p=6Q0405436908201402OK&cur_warehouse=CN', 'short': 'https://goo.gl/zaV8bB', 'clicks': 7585}
INFO:root:{'description': 'from youtube parser', 'content_id': 779, 'blogger_id': 10, 'long': 'https://www.banggood.com/Cobra-CPL2207-Black-2750KV-2600KV-2400KV-2200KV-1500KV-Brushless-Motor-For-220-280-FPV-Racing-Frame-p-1197124.html?utm_source=Youtube&utm_medium=cussku&utm_campaign=436908_1205053&utm_content=658&p=6Q0405436908201402OK', 'short': 'https://goo.gl/JeQJ5p', 'clicks': 8019}
INFO:root:{'description': 'from youtube parser', 'content_id': 779, 'blogger_id': 10, 'long': 'https://www.banggood.com/Cobra-CPL2207-Green-2750KV-2600KV-2400KV-2200KV-1500KV-Brushless-Motor-For-220-280-FPV-Racing-Frame-p-1197123.html?utm_source=Youtube&utm_medium=cussku&utm_campaign=436908_1205053&utm_content=658&p=6Q0405436908201402OK', 'short': 'https://goo.gl/vW7Mnf', 'clicks': 3291}
INFO:root:{'description': 'from youtube parser', 'content_id': 779, 'blogger_id': 10, 'long': 'https://alitems.com/g/1e8d11449462b5baf36616525dc3e8/?ulp=https%3A%2F%2Fru.aliexpress.com%2Fitem%2F2Pieces-Lot-Emax-MT2206-1900KV-KV1500-CW-CCW-Brushless-Motor-For-Quadcopter-Multicopter-Top-Fashion%2F32606048433.html', 'short': 'https://goo.gl/a2ykfW', 'clicks': 9015}
INFO:root:{'description': 'from youtube parser', 'content_id': 779, 'blogger_id': 10, 'long': 'https://www.banggood.com/Matek-Systems-BetaFlight-F405-AIO-Flight-Controller-Built-in-PDB-5V-2A-9V-2A-Dual-BEC-for-RC-FPV-Racing-Drone-p-1165338.html?utm_source=Youtube&utm_medium=cussku&utm_campaign=436908_1205053&utm_content=658&p=6Q0405436908201402OK', 'short': 'https://goo.gl/wKk4hq', 'clicks': 4847}
INFO:root:{'description': 'from youtube parser', 'content_id': 779, 'blogger_id': 10, 'long': 'https://www.banggood.com/4X-Favourite-FVT-LittleBee-20A-S-ESC-BLHeli_S-OPTO-2-4S-Supports-Mulitshot-Oneshot42-OneShot125-p-1066951.html?utm_source=Youtube&utm_medium=cussku&utm_campaign=436908_1205053&utm_content=658&p=6Q0405436908201402OK', 'short': 'https://goo.gl/qRq8fd', 'clicks': 12450}
INFO:root:{'description': 'from youtube parser', 'content_id': 779, 'blogger_id': 10, 'long': 'https://www.banggood.com/FrSky-R9M-900MHz-Long-Range-Transmitter-Module-for-FrSky-R9-Series-p-1266150.html?utm_source=Youtube&utm_medium=cussku&utm_campaign=436908_1205053&utm_content=658&p=6Q0405436908201402OK', 'short': 'https://goo.gl/o9yz8V', 'clicks': 2631}
INFO:root:{'description': 'from youtube parser', 'content_id': 779, 'blogger_id': 10, 'long': 'https://www.banggood.com/FrSky-R9-Slim-2_4G-ACCST-616CH-Long-Range-Telemetry-Receiver-With-SBUS-Port-p-1240010.html?utm_source=Youtube&utm_medium=cussku&utm_campaign=436908_1205053&utm_content=658&p=6Q0405436908201402OK', 'short': 'https://goo.gl/jy9baZ', 'clicks': 4069}
INFO:root:{'description': 'from youtube parser', 'content_id': 779, 'blogger_id': 10, 'long': 'https://www.banggood.com/Radiolink-TS100-Mini-M8N-GPS-Module-UBX-M8030-For-Radiolink-Mini-PIX-F4-Flight-Controller-p-1225211.html?utm_source=Youtube&utm_medium=cussku&utm_campaign=436908_1205053&utm_content=658&p=6Q0405436908201402OK', 'short': 'https://goo.gl/r1HHev', 'clicks': 17476}
INFO:root:{'description': 'from youtube parser', 'content_id': 779, 'blogger_id': 10, 'long': 'https://www.banggood.com/Tarot-TL300E16-7045-3-leaves-CW-CCW-propellers-p-1012636.html?utm_source=Youtube&utm_medium=cussku&utm_campaign=436908_1205053&utm_content=658&p=6Q0405436908201402OK', 'short': 'https://goo.gl/S57mZM', 'clicks': 2982}
INFO:root:{'description': 'from youtube parser', 'content_id': 779, 'blogger_id': 10, 'long': 'https://www.banggood.com/2-Pairs-Gemfan-Flash-7042-7_0x4_2-PC-2-blade-Propeller-5mm-Mounting-hole-for-RC-FPV-Racing-Drone-p-1246560.html?utm_source=Youtube&utm_medium=cussku&utm_campaign=436908_1205053&utm_content=658&p=6Q0405436908201402OK', 'short': 'https://goo.gl/g1RAau', 'clicks': 3767}
INFO:root:{'description': 'from youtube parser', 'content_id': 779, 'blogger_id': 10, 'long': 'https://www.banggood.com/RunCam-Split-2-FOV-130-Degree-1080P60fps-HD-Recording-Plus-WDR-FPV-Camera-NTSCPAL-Switchable-p-1212031.html?utm_source=Forum&utm_medium=cussku&utm_campaign=436908_1182628&utm_content=658&p=6Q0405436908201402OK', 'short': 'https://goo.gl/sMHHTH', 'clicks': 11582}
INFO:root:{'description': 'from youtube parser', 'content_id': 779, 'blogger_id': 10, 'long': 'https://www.banggood.com/Eachine-TX5258-5_8G-72CH-25200500800mW-Switchable-FPV-Transmitter-Support-OSD-Configuring-p-1248768.html?utm_source=Youtube&utm_medium=cussku&utm_campaign=436908_1242422&utm_content=658&p=6Q0405436908201402OK&cur_warehouse=CN', 'short': 'https://goo.gl/GVMgip', 'clicks': 2906}
INFO:root:{'description': 'from youtube parser', 'content_id': 779, 'blogger_id': 10, 'long': 'https://www.banggood.com/Realacc-Pagoda-Antenna-6_5cm-65mm-5_8G-5dBi-Panel-Plate-Omni-directional-FPV-Short-Antenna-p-1174479.html?utm_source=Youtube&utm_medium=cussku&utm_campaign=436908_1205053&utm_content=658&p=6Q0405436908201402OK', 'short': 'https://goo.gl/Yx1HKW', 'clicks': 9706}
INFO:root:{'description': 'from youtube parser', 'content_id': 779, 'blogger_id': 10, 'long': 'https://www.banggood.com/90pcs-M3-Stainless-Steel-Hex-Socket-Head-Cap-Screw-468121620mm-Length-p-1005579.html?utm_source=Youtube&utm_medium=cussku&utm_campaign=436908_1205053&utm_content=658&p=6Q0405436908201402OK', 'short': 'https://goo.gl/v6mtJs', 'clicks': 1000}
INFO:root:{'description': 'from youtube parser', 'content_id': 779, 'blogger_id': 10, 'long': 'https://ru.aliexpress.com/item/704-fixed-high-temperature-resistant-silicone-rubber-insulated-sealing-glue-704-waterproof-silicone-thermal-conductive/32812738728.html?dp=607760863237d0bcb1b20c7b0978daa1&af=352464&cv=47843&afref=https%253A%252F%252Fwww.youtube.com%252F&mall_affr=pr3&aff_platform=aaf&cpt=1518419072070&sk=VnYZvQVf&aff_trace_key=80f8105ad51841fa8ce616f183917247-1518419072070-07073-VnYZvQVf&terminal_id=7b2d8ed5b16a4acda729e572dea7a0e5', 'short': 'https://goo.gl/nyr8oS', 'clicks': 1545}
INFO:root:{'type': 'video', 'url': 'https://www.youtube.com/watch?v=NIbzrPJ6Kc8', 'pickUrl': 'https://i.ytimg.com/vi/NIbzrPJ6Kc8/hqdefault.jpg', 'blogger_id': 10, 'views': '14614', 'likes': '571', 'dislikes': '5'}
INFO:root:{'description': 'from youtube parser', 'content_id': 780, 'blogger_id': 10, 'long': 'https://www.banggood.com/ru/Minibigger-Racer-255mm-275mm-Carbon-Fiber-4mm-Arm-RC-Drone-FPV-Racing-Frame-Kit-with-Wrench-Tools-p-1241634.html?utm_source=Youtube&utm_medium=cussku&utm_campaign=436908_1241634&utm_content=658&p=6Q0405436908201402OK&cur_warehouse=CN', 'short': 'https://goo.gl/zaV8bB', 'clicks': 7585}
INFO:root:{'description': 'from youtube parser', 'content_id': 780, 'blogger_id': 10, 'long': 'https://www.banggood.com/Cobra-CPL2207-Black-2750KV-2600KV-2400KV-2200KV-1500KV-Brushless-Motor-For-220-280-FPV-Racing-Frame-p-1197124.html?utm_source=Youtube&utm_medium=cussku&utm_campaign=436908_1205053&utm_content=658&p=6Q0405436908201402OK', 'short': 'https://goo.gl/JeQJ5p', 'clicks': 8019}
INFO:root:{'description': 'from youtube parser', 'content_id': 780, 'blogger_id': 10, 'long': 'https://www.banggood.com/Cobra-CPL2207-Green-2750KV-2600KV-2400KV-2200KV-1500KV-Brushless-Motor-For-220-280-FPV-Racing-Frame-p-1197123.html?utm_source=Youtube&utm_medium=cussku&utm_campaign=436908_1205053&utm_content=658&p=6Q0405436908201402OK', 'short': 'https://goo.gl/vW7Mnf', 'clicks': 3291}
INFO:root:{'description': 'from youtube parser', 'content_id': 780, 'blogger_id': 10, 'long': 'https://www.banggood.com/Matek-Systems-BetaFlight-F405-AIO-Flight-Controller-Built-in-PDB-5V-2A-9V-2A-Dual-BEC-for-RC-FPV-Racing-Drone-p-1165338.html?utm_source=Youtube&utm_medium=cussku&utm_campaign=436908_1205053&utm_content=658&p=6Q0405436908201402OK', 'short': 'https://goo.gl/wKk4hq', 'clicks': 4847}
INFO:root:{'description': 'from youtube parser', 'content_id': 780, 'blogger_id': 10, 'long': 'https://www.banggood.com/4X-Favourite-FVT-LittleBee-20A-S-ESC-BLHeli_S-OPTO-2-4S-Supports-Mulitshot-Oneshot42-OneShot125-p-1066951.html?utm_source=Youtube&utm_medium=cussku&utm_campaign=436908_1205053&utm_content=658&p=6Q0405436908201402OK', 'short': 'https://goo.gl/qRq8fd', 'clicks': 12450}
INFO:root:{'description': 'from youtube parser', 'content_id': 780, 'blogger_id': 10, 'long': 'https://www.banggood.com/FrSky-R9M-900MHz-Long-Range-Transmitter-Module-for-FrSky-R9-Series-p-1266150.html?utm_source=Youtube&utm_medium=cussku&utm_campaign=436908_1205053&utm_content=658&p=6Q0405436908201402OK', 'short': 'https://goo.gl/o9yz8V', 'clicks': 2631}
INFO:root:{'description': 'from youtube parser', 'content_id': 780, 'blogger_id': 10, 'long': 'https://www.banggood.com/FrSky-R9-Slim-2_4G-ACCST-616CH-Long-Range-Telemetry-Receiver-With-SBUS-Port-p-1240010.html?utm_source=Youtube&utm_medium=cussku&utm_campaign=436908_1205053&utm_content=658&p=6Q0405436908201402OK', 'short': 'https://goo.gl/jy9baZ', 'clicks': 4069}
INFO:root:{'description': 'from youtube parser', 'content_id': 780, 'blogger_id': 10, 'long': 'https://www.banggood.com/Radiolink-TS100-Mini-M8N-GPS-Module-UBX-M8030-For-Radiolink-Mini-PIX-F4-Flight-Controller-p-1225211.html?utm_source=Youtube&utm_medium=cussku&utm_campaign=436908_1205053&utm_content=658&p=6Q0405436908201402OK', 'short': 'https://goo.gl/r1HHev', 'clicks': 17476}
INFO:root:{'description': 'from youtube parser', 'content_id': 780, 'blogger_id': 10, 'long': 'https://www.banggood.com/Tarot-TL300E16-7045-3-leaves-CW-CCW-propellers-p-1012636.html?utm_source=Youtube&utm_medium=cussku&utm_campaign=436908_1205053&utm_content=658&p=6Q0405436908201402OK', 'short': 'https://goo.gl/S57mZM', 'clicks': 2982}
INFO:root:{'description': 'from youtube parser', 'content_id': 780, 'blogger_id': 10, 'long': 'https://www.banggood.com/2-Pairs-Gemfan-Flash-7042-7_0x4_2-PC-2-blade-Propeller-5mm-Mounting-hole-for-RC-FPV-Racing-Drone-p-1246560.html?utm_source=Youtube&utm_medium=cussku&utm_campaign=436908_1205053&utm_content=658&p=6Q0405436908201402OK', 'short': 'https://goo.gl/g1RAau', 'clicks': 3767}
INFO:root:{'description': 'from youtube parser', 'content_id': 780, 'blogger_id': 10, 'long': 'https://www.banggood.com/Realacc-Pagoda-Antenna-6_5cm-65mm-5_8G-5dBi-Panel-Plate-Omni-directional-FPV-Short-Antenna-p-1174479.html?utm_source=Youtube&utm_medium=cussku&utm_campaign=436908_1205053&utm_content=658&p=6Q0405436908201402OK', 'short': 'https://goo.gl/Yx1HKW', 'clicks': 9706}
INFO:root:{'description': 'from youtube parser', 'content_id': 780, 'blogger_id': 10, 'long': 'https://www.banggood.com/Realacc-Triple-Feed-Patch-1-5_8GHz-9_4dBi-Directional-Circular-Polarized-FPV-Pagoda-Antenna-p-1195261.html?utm_source=Youtube&utm_medium=cussku&utm_campaign=436908_1205053&utm_content=658&p=6Q0405436908201402OK', 'short': 'https://goo.gl/SzXitT', 'clicks': 6172}
INFO:root:{'description': 'from youtube parser', 'content_id': 780, 'blogger_id': 10, 'long': 'https://www.banggood.com/SMA-Male-RF-Coaxial-Termination-Matched-Dummy-Load-50-Ohm-p-927353.html?p=6Q0405436908201402OK', 'short': 'https://goo.gl/zB7G8B', 'clicks': 4557}
INFO:root:{'type': 'video', 'url': 'https://www.youtube.com/watch?v=wtE4kUErdkQ', 'pickUrl': 'https://i.ytimg.com/vi/wtE4kUErdkQ/hqdefault.jpg', 'blogger_id': 10, 'views': '32579', 'likes': '1244', 'dislikes': '34'}
INFO:root:{'description': 'from youtube parser', 'content_id': 781, 'blogger_id': 10, 'long': 'https://www.gearbest.com/batteries/pp_571930.html?wid=83&lkid=13060117', 'short': 'https://goo.gl/wqWQpK', 'clicks': 6532}
INFO:root:{'description': 'from youtube parser', 'content_id': 781, 'blogger_id': 10, 'long': 'https://www.gearbest.com/rc-parts/pp_26868.html?lkid=13060373', 'short': 'https://goo.gl/25KdLS', 'clicks': 1580}
INFO:root:{'description': 'from youtube parser', 'content_id': 781, 'blogger_id': 10, 'long': 'https://www.gearbest.com/multi-rotor-parts/pp_1059163.html?lkid=13060403', 'short': 'https://goo.gl/XDRgtm', 'clicks': 1049}
INFO:root:{'type': 'video', 'url': 'https://www.youtube.com/watch?v=HTXn-Sf3nvw', 'pickUrl': 'https://i.ytimg.com/vi/HTXn-Sf3nvw/hqdefault.jpg', 'blogger_id': 10, 'views': '11504', 'likes': '491', 'dislikes': '10'}
INFO:root:{'description': 'from youtube parser', 'content_id': 782, 'blogger_id': 10, 'long': 'https://www.banggood.com/BeeCore-OMNIBUS-F3-V1-Flight-Controller-Built-in-OSD-Integrated-5A-Blheli_S-DSHOT600-Brushless-ESC-p-1235648.html?utm_source=Youtube&utm_medium=cussku&utm_campaign=436908_1205053&utm_content=658&p=6Q0405436908201402OK', 'short': 'https://goo.gl/GggHqA', 'clicks': 1068}
INFO:root:{'description': 'from youtube parser', 'content_id': 782, 'blogger_id': 10, 'long': 'https://www.banggood.com/HBRC-D0603-0603-Micro-Brushless-Motor-1-2S-14000KV-16000KV-For-RC-Drone-FPV-Racing-Multi-Rotor-p-1245346.html?utm_source=Youtube&utm_medium=cussku&utm_campaign=436908_1205053&utm_content=658&p=6Q0405436908201402OK', 'short': 'https://goo.gl/8mvM7M', 'clicks': 1154}
INFO:root:{'description': 'from youtube parser', 'content_id': 782, 'blogger_id': 10, 'long': 'https://www.banggood.com/Racerstar-Racing-Edition-0703-BR0703-10000KV-1-2S-Brushless-Motor-For-6080100mm-FPV-Racer-1_9g-p-1129234.html?utm_source=Youtube&utm_medium=cussku&utm_campaign=436908_1205053&utm_content=658&p=6Q0405436908201402OK', 'short': 'https://goo.gl/5JtBPW', 'clicks': 736}
INFO:root:{'description': 'from youtube parser', 'content_id': 782, 'blogger_id': 10, 'long': 'https://www.banggood.com/10-Pairs-LDARC-Kingkong-31mm-Mounting-Hole-1_0mm-ABS-3-Blade-Propeller-for-0703-0603-0705-Motor-p-1243031.html?utm_source=Youtube&utm_medium=cussku&utm_campaign=436908_1205053&utm_content=658&p=6Q0405436908201402OK', 'short': 'https://goo.gl/BPSZir', 'clicks': 368}
INFO:root:{'description': 'from youtube parser', 'content_id': 782, 'blogger_id': 10, 'long': 'https://www.banggood.com/5_8G-48CH-25mw-Transmitter-700TVL-OSD-Wide-Angle-FPV-Camera-NTSCPAL-p-1164450.html?utm_source=Youtube&utm_medium=cussku&utm_campaign=436908_1205053&utm_content=658&p=6Q0405436908201402OK', 'short': 'https://goo.gl/zTTmSa', 'clicks': 691}
INFO:root:{'description': 'from youtube parser', 'content_id': 782, 'blogger_id': 10, 'long': 'https://betafpv.com/collections/frames-props/products/beta65-pro-micro-brushless-whoop-frame', 'short': 'https://goo.gl/jt1WAE', 'clicks': 717}
INFO:root:{'description': 'from youtube parser', 'content_id': 782, 'blogger_id': 10, 'long': 'https://www.banggood.com/Eachine-E013-RC-Quadcopter-Spares-Parts-Body-Camera-Cover-Canopy-p-1218256.html?p=6Q0405436908201402OK', 'short': 'https://goo.gl/cwmnah', 'clicks': 415}
INFO:root:{'description': 'from youtube parser', 'content_id': 782, 'blogger_id': 10, 'long': 'https://www.banggood.com/Shock-Absorption-Dumping-Balls-for-Horrizon-Blade-Inductrix-Beecore-Flight-Control-Board-p-1117925.html?p=6Q0405436908201402OK', 'short': 'https://goo.gl/FuCjNb', 'clicks': 394}
INFO:root:{'description': 'from youtube parser', 'content_id': 782, 'blogger_id': 10, 'long': 'https://www.banggood.com/2PCS-DIY-Micro-2_0-Male-Female-Connector-Plug-Cable-For-Eachine-E010-E010C-LIPO-Battery-p-1166427.html?rmmds=search&cur_warehouse=CN', 'short': 'https://goo.gl/sr84dW', 'clicks': 392}
INFO:root:{'type': 'video', 'url': 'https://www.youtube.com/watch?v=mTgcN1mp41M', 'pickUrl': 'https://i.ytimg.com/vi/mTgcN1mp41M/hqdefault.jpg', 'blogger_id': 10, 'views': '7607', 'likes': '291', 'dislikes': '16'}
INFO:root:{'description': 'from youtube parser', 'content_id': 783, 'blogger_id': 10, 'long': 'https://www.banggood.com/IRangeX-iRX-IR8M-2_4G-8CH-Multi-Protocol-Transmitter-With-PPM-S_BUS-Mini-Receiver-p-1226058.html?utm_source=Forum&utm_medium=cussku&utm_campaign=436908_1226058&utm_content=658&p=6Q0405436908201402OK', 'short': 'https://goo.gl/XmFDLa', 'clicks': 1199}
INFO:root:{'description': 'from youtube parser', 'content_id': 783, 'blogger_id': 10, 'long': 'https://www.banggood.com/IRangeX-IRX4-2_4G-CC2500-NRF24L01-A7105-CTRF6936-4-IN-1-Multiprotocol-STM32-TX-Module-With-Case-p-1197130.html?utm_source=Youtube&utm_medium=cussku&utm_campaign=436908_1205053&utm_content=658&p=6Q0405436908201402OK', 'short': 'https://goo.gl/MBmAbd', 'clicks': 313}
INFO:root:{'type': 'video', 'url': 'https://www.youtube.com/watch?v=SpkZ463PvuQ', 'pickUrl': 'https://i.ytimg.com/vi/SpkZ463PvuQ/hqdefault.jpg', 'blogger_id': 10, 'views': '674585', 'likes': '12150', 'dislikes': '566'}
INFO:root:{'description': 'from youtube parser', 'content_id': 784, 'blogger_id': 10, 'long': 'https://www.banggood.com/Realacc-Pagoda-Antenna-6_5cm-65mm-5_8G-5dBi-Panel-Plate-Omni-directional-FPV-Short-Antenna-p-1174479.html?utm_source=Youtube&utm_medium=cussku&utm_campaign=436908_1205053&utm_content=658&p=6Q0405436908201402OK', 'short': 'https://goo.gl/Yx1HKW', 'clicks': 9706}
INFO:root:{'description': 'from youtube parser', 'content_id': 784, 'blogger_id': 10, 'long': 'https://www.banggood.com/Realacc-Triple-Feed-Patch-1-5_8GHz-9_4dBi-Directional-Circular-Polarized-FPV-Pagoda-Antenna-p-1195261.html?utm_source=Youtube&utm_medium=cussku&utm_campaign=436908_1205053&utm_content=658&p=6Q0405436908201402OK', 'short': 'https://goo.gl/SzXitT', 'clicks': 6172}
INFO:root:{'description': 'from youtube parser', 'content_id': 784, 'blogger_id': 10, 'long': 'https://www.banggood.com/SMA-Male-RF-Coaxial-Termination-Matched-Dummy-Load-50-Ohm-p-927353.html?p=6Q0405436908201402OK', 'short': 'https://goo.gl/zB7G8B', 'clicks': 4557}
INFO:root:{'description': 'from youtube parser', 'content_id': 784, 'blogger_id': 10, 'long': 'https://www.banggood.com/FPV-2_4G-2W-2000mW-Mini-Radio-Signal-Booster-For-DJI-Phantom-p-965221.html?utm_source=Youtube&utm_medium=cussku&utm_campaign=436908_1205053&utm_content=658&p=6Q0405436908201402OK', 'short': 'https://goo.gl/XKB8kE', 'clicks': 4003}
INFO:root:{'description': 'from youtube parser', 'content_id': 784, 'blogger_id': 10, 'long': 'https://www.banggood.com/Matek-Systems-BetaFlight-F405-AIO-Flight-Controller-Built-in-PDB-5V-2A-9V-2A-Dual-BEC-for-RC-FPV-Racing-Drone-p-1165338.html?utm_source=Youtube&utm_medium=cussku&utm_campaign=436908_1205053&utm_content=658&p=6Q0405436908201402OK', 'short': 'https://goo.gl/Af4eXC', 'clicks': 10828}
INFO:root:{'description': 'from youtube parser', 'content_id': 784, 'blogger_id': 10, 'long': 'https://www.banggood.com/Radiolink-TS100-Mini-M8N-GPS-Module-UBX-M8030-For-Radiolink-Mini-PIX-F4-Flight-Controller-p-1225211.html?utm_source=Youtube&utm_medium=cussku&utm_campaign=436908_1205053&utm_content=658&p=6Q0405436908201402OK', 'short': 'https://goo.gl/r1HHev', 'clicks': 17476}
INFO:root:{'description': 'from youtube parser', 'content_id': 784, 'blogger_id': 10, 'long': 'https://www.banggood.com/RunCam-Split-2-FOV-130-Degree-1080P60fps-HD-Recording-Plus-WDR-FPV-Camera-NTSCPAL-Switchable-p-1212031.html?utm_source=Forum&utm_medium=cussku&utm_campaign=436908_1182628&utm_content=658&p=6Q0405436908201402OK', 'short': 'https://goo.gl/sMHHTH', 'clicks': 11582}
INFO:root:{'description': 'from youtube parser', 'content_id': 784, 'blogger_id': 10, 'long': 'https://www.banggood.com/Garila-X2507-1500KV-2350KV-2750KV-FPV-Racing-Brushless-Motor-for-Multicopters-p-1201391.html?utm_source=Forum&utm_medium=cussku&utm_campaign=436908_1182628&utm_content=658&p=6Q0405436908201402OK', 'short': 'https://goo.gl/U5HLK5', 'clicks': 19962}
INFO:root:{'description': 'from youtube parser', 'content_id': 784, 'blogger_id': 10, 'long': 'https://alitems.com/g/1e8d11449462b5baf36616525dc3e8/?ulp=https%3A%2F%2Fru.aliexpress.com%2Fitem%2F2Pieces-Lot-Emax-MT2206-1900KV-KV1500-CW-CCW-Brushless-Motor-For-Quadcopter-Multicopter-Top-Fashion%2F32606048433.html', 'short': 'https://goo.gl/a2ykfW', 'clicks': 9015}
INFO:root:{'description': 'from youtube parser', 'content_id': 784, 'blogger_id': 10, 'long': 'https://www.banggood.com/Realacc-X4R-X5R-X6R-180mm-220mm-250mm-4mm-Arm-Carbon-Fiber-Frame-Kit-with-BEC-Output-PDB-p-1091647.html?utm_source=Youtube&utm_medium=cussku&utm_campaign=436908_1205053&utm_content=658&p=6Q0405436908201402OK', 'short': 'https://goo.gl/GAhFQi', 'clicks': 14540}
INFO:root:{'description': 'from youtube parser', 'content_id': 784, 'blogger_id': 10, 'long': 'https://www.banggood.com/4X-Favourite-FVT-LittleBee-20A-S-ESC-BLHeli_S-OPTO-2-4S-Supports-Mulitshot-Oneshot42-OneShot125-p-1066951.html?utm_source=Youtube&utm_medium=cussku&utm_campaign=436908_1205053&utm_content=658&p=6Q0405436908201402OK', 'short': 'https://goo.gl/qRq8fd', 'clicks': 12450}
INFO:root:{'description': 'from youtube parser', 'content_id': 784, 'blogger_id': 10, 'long': 'https://www.banggood.com/Folding-GPS-Mount-Support-Holder-For-DJI-ZERO-QAV250-RC-Multicopters-p-983662.html?utm_source=Youtube&utm_medium=cussku&utm_campaign=436908_1205053&utm_content=658&p=6Q0405436908201402OK', 'short': 'https://goo.gl/EwhJ4A', 'clicks': 6142}
INFO:root:{'description': 'from youtube parser', 'content_id': 784, 'blogger_id': 10, 'long': 'https://www.banggood.com/FrSky-X8R-2_4G-8CH-SBUS-Smart-Port-Telemetry-Receiver-p-79386.html?utm_source=Youtube&utm_medium=cussku&utm_campaign=436908_1205053&utm_content=658&p=6Q0405436908201402OK', 'short': 'https://goo.gl/pEvz1Z', 'clicks': 9194}
INFO:root:{'description': 'from youtube parser', 'content_id': 784, 'blogger_id': 10, 'long': 'https://www.banggood.com/Original-FrSky-2_4G-16CH-ACCST-Taranis-X9D-Plus-Transmitter-Carton-Package-p-1121799.html?p=6Q0405436908201402OK', 'short': 'https://goo.gl/LgrYQC', 'clicks': 2460}
INFO:root:{'description': 'from youtube parser', 'content_id': 784, 'blogger_id': 10, 'long': 'https://www.banggood.com/2-Pairs-Dalprop-Cyclone-T6040C-6040-3-blade-Propeller-For-RC-Drone-FPV-Racing-Multi-Rotor-p-1246581.html?utm_source=Youtube&utm_medium=cussku&utm_campaign=436908_1205053&utm_content=658&p=6Q0405436908201402OK', 'short': 'https://goo.gl/MFoo4T', 'clicks': 5033}
INFO:root:{'type': 'video', 'url': 'https://www.youtube.com/watch?v=Ba3Syh3P8HE', 'pickUrl': 'https://i.ytimg.com/vi/Ba3Syh3P8HE/hqdefault.jpg', 'blogger_id': 10, 'views': '11883', 'likes': '409', 'dislikes': '16'}
INFO:root:{'description': 'from youtube parser', 'content_id': 785, 'blogger_id': 10, 'long': 'https://www.banggood.com/ru/Emax-Babyhawk-R-RACER-Edition-112mm-F3-Magnum-Mini-5_8G-FPV-Racing-RC-Drone-3S4S-PNPBNF-p-1237259.html?utm_source=Youtube&utm_medium=cussku&utm_campaign=436908_1237259&utm_content=658&p=6Q0405436908201402OK&cur_warehouse=CN', 'short': 'https://goo.gl/SH7gCU', 'clicks': 3514}
INFO:root:{'description': 'from youtube parser', 'content_id': 785, 'blogger_id': 10, 'long': 'https://www.banggood.com/Infinity-3S-11_1V-450mAh-70C-Graphene-LiPo-Battery-XT30-for-RC-Drone-FPV-Racing-Multi-Rotor-p-1242973.html?utm_source=Youtube&utm_medium=cussku&utm_campaign=436908_1205053&utm_content=658&p=6Q0405436908201402OK', 'short': 'https://goo.gl/MhhFqN', 'clicks': 471}
INFO:root:{'description': 'from youtube parser', 'content_id': 785, 'blogger_id': 10, 'long': 'https://www.banggood.com/Infinity-4S-14_8V-550mAH-70C-Lipo-Battery-with-XT60-Plug-Connector-p-1097185.html?utm_source=Youtube&utm_medium=cussku&utm_campaign=436908_1205053&utm_content=658&p=6Q0405436908201402OK', 'short': 'https://goo.gl/VbB7Sh', 'clicks': 318}
